,ZIPCODE,geometry,VENDOR TYPE
1243,11217,POINT (990337.5229578936 190549.86671517344),CONVENIENCE STORE
1244,11217,POINT (988950.9116773133 186224.97720772965),CONVENIENCE/GAS
1245,11217,POINT (990908.6011551304 186327.4457992332),GROCERY SUPERMARKET
1246,11217,POINT (990789.8089167301 189657.3820451163),GROCERY SUPERMARKET
1247,11217,POINT (989288.1813828151 189055.87388058135),RESTAURANT/ATUPA
1248,11217,POINT (990553.0223818319 187343.82871662304),GROCERY SUPERMARKET
1249,11217,POINT (990791.6641161544 188983.3692948204),STAND
1250,11217,POINT (988907.6852546291 187470.96759191208),CONVENIENCE STORE
1251,11217,POINT (990677.5199733911 188184.72849764363),STAND
1252,11217,POINT (990511.4299471811 187260.02232122392),TOBACCO RETAIL
1253,11217,POINT (990141.942806435 188618.87288508596),CONVENIENCE STORE
1254,11217,POINT (989214.5891701699 188115.89312057346),GROCERY SUPERMARKET
1255,11217,POINT (989842.1814376126 185962.84749147962),GROCERY SUPERMARKET
1256,11217,POINT (988116.7185569957 188796.9895557252),GROCERY SUPERMARKET
1257,11217,POINT (990014.7018798415 188272.7279768822),GROCERY SUPERMARKET
1258,11217,POINT (991254.1842242101 187344.020733988),GROCERY SUPERMARKET
1259,11217,POINT (989737.4478028482 189132.48359225172),GROCERY SUPERMARKET
1260,11217,POINT (988464.393818763 189478.3438760573),GROCERY SUPERMARKET
1261,11217,POINT (989334.8738956205 188545.82766986827),GROCERY SUPERMARKET
1262,11217,POINT (989560.8442960484 190199.9360742062),GROCERY SUPERMARKET
1263,11217,POINT (990589.4123176603 188119.84677436177),GROCERY SUPERMARKET
1264,11217,POINT (988747.1657564038 188560.27837463908),GROCERY SUPERMARKET
1265,11217,POINT (991083.2842470597 189504.43838129687),CONVENIENCE STORE
1266,11217,POINT (990689.3973385945 189704.70380497366),DELICATESSEN
1267,11217,POINT (991115.0008404698 185194.4333694143),GROCERY SUPERMARKET
1268,11217,POINT (989327.1503265619 187015.64310020147),CONVENIENCE STORE
1269,11217,POINT (989138.9073605773 189329.09494490843),CONVENIENCE STORE
1270,11217,POINT (991489.1135393713 189191.23869913397),GROCERY SUPERMARKET
1271,11217,POINT (991440.2353424336 187511.66600838403),GROCERY SUPERMARKET
1272,11217,POINT (987749.3345162846 188104.70510568836),GROCERY SUPERMARKET
1273,11217,POINT (990756.5012752399 187733.71136824088),DELICATESSEN
1274,11217,POINT (990600.703436905 187434.91971089668),GROCERY SUPERMARKET
1275,11217,POINT (990583.7291079295 189766.62182227988),CONVENIENCE STORE
1276,11217,POINT (988574.7031202037 189831.76108778536),GROCERY SUPERMARKET
1277,11217,POINT (989862.0304099922 187700.6906711549),GROCERY SUPERMARKET
1278,11217,POINT (989128.6252997405 186702.27053741366),GROCERY SUPERMARKET
1279,11217,POINT (989754.5710506723 185787.95335432238),GROCERY SUPERMARKET
1280,11217,POINT (991108.7893711621 189489.87896073484),GROCERY SUPERMARKET
1281,11217,POINT (991193.777514616 185176.24005175955),DELICATESSEN
1282,11217,POINT (991854.8198651033 185937.8797646987),GROCERY SUPERMARKET
1283,10097,POINT (988619.2048136385 216890.62628672988),GROCERY SUPERMARKET
1284,10020,POINT (989549.6993544304 215899.83778178476),STAND
1285,10020,POINT (989628.2741680645 216001.78224791604),STAND
1286,10020,POINT (990119.5761402524 215736.01010238458),CONVENIENCE STORE
1287,10112,POINT (989549.6993544304 215899.83778178476),STAND
1288,10112,POINT (989628.2741680645 216001.78224791604),STAND
1289,10112,POINT (990119.5761402524 215736.01010238458),CONVENIENCE STORE
1290,10075,POINT (997518.0740444167 220846.87430570417),GROCERY SUPERMARKET
1291,10075,POINT (997933.956889206 220122.0853937372),GROCERY SUPERMARKET
1292,10075,POINT (995545.6642163385 221545.39623274145),GROCERY SUPERMARKET
1293,10075,POINT (998153.7872074256 220745.21762877618),CONVENIENCE STORE
1294,10075,POINT (996838.4343164183 221276.44247163308),STAND
1295,10075,POINT (996697.3176846757 221028.62941991852),STAND
1296,10075,POINT (997218.6669757058 220307.50146660724),GROCERY SUPERMARKET
1297,10075,POINT (997982.9158138419 220213.19276005807),GROCERY SUPERMARKET
1298,10075,POINT (996579.6660308901 221381.95611923237),CONVENIENCE STORE
1299,10075,POINT (997356.7051642786 220664.64208280816),STAND
1300,10075,POINT (994390.6276319346 221719.76245041983),BAR/LOUNGE
1301,10075,POINT (997886.2129841847 220264.1521821908),GROCERY SUPERMARKET
1302,10075,POINT (996061.6946532042 221450.9130544714),GROCERY SUPERMARKET
1303,10075,POINT (995682.9143245532 221789.56694889284),GROCERY SUPERMARKET
1304,10075,POINT (997977.353716311 220318.86670366937),STAND
1305,10075,POINT (997724.8976311472 219983.52389297134),GROCERY SUPERMARKET
1306,10065,POINT (995917.6613522642 218080.7842157097),STAND
1307,10065,POINT (994358.8265606845 216917.8377891988),GROCERY SUPERMARKET
1308,10065,POINT (995114.6105505599 218051.24759821707),GROCERY SUPERMARKET
1309,10065,POINT (994767.6779724815 219012.95168212798),GROCERY SUPERMARKET
1310,10065,POINT (995139.1969030317 218211.58338600665),GROCERY SUPERMARKET
1311,10065,POINT (994643.1186328162 218787.00815956073),GROCERY SUPERMARKET
1312,10065,POINT (993525.2556072139 217719.0365964221),GROCERY SUPERMARKET
1313,10065,POINT (995290.2348844997 216830.81324760919),GROCERY SUPERMARKET
1314,10065,POINT (994643.1186328162 218787.00815956073),GROCERY SUPERMARKET
1315,10065,POINT (991972.7921456564 217918.8836501691),GROCERY SUPERMARKET
1316,10065,POINT (994640.2225143977 216440.67769379177),BAR/LOUNGE
1317,10065,POINT (992507.8076811827 217623.95519460703),DELICATESSEN
1318,10065,POINT (996049.99566256 218201.06136392156),CONVENIENCE STORE
1319,10065,POINT (993329.191271069 217540.45239917122),GROCERY SUPERMARKET
1320,10065,POINT (993796.241051164 218200.0700408808),DELICATESSEN
1321,10065,POINT (996543.8834217065 217731.32603303384),STAND
1322,10065,POINT (995230.7270094274 216717.8412359115),TOBACCO RETAIL
1323,10065,POINT (994508.1099011846 217074.59090710015),STAND
1324,10065,POINT (993687.9015470308 218066.83150134134),STAND
1325,10065,POINT (995405.1025980274 217034.89037824847),GROCERY SUPERMARKET
1326,10065,POINT (994237.0359595654 216699.19601865328),GROCERY SUPERMARKET
1327,10065,POINT (993602.6847616363 218036.0360452999),GROCERY SUPERMARKET
1328,10065,POINT (992723.9202909975 218319.9003259131),TOBACCO RETAIL
1329,10065,POINT (995419.3314424334 218608.81231254418),GROCERY SUPERMARKET
1330,10065,POINT (995081.976086926 216674.04423739846),TOBACCO RETAIL
1331,10065,POINT (994945.7856477252 216422.5945366807),GROCERY SUPERMARKET
1332,10065,POINT (994804.2049457482 217719.55916450568),GROCERY SUPERMARKET
1333,10065,POINT (994995.2883388055 217949.19760732405),TOBACCO RETAIL
1334,10065,POINT (994417.5300797152 217019.87443164963),BAR/LOUNGE
1335,10065,POINT (996030.6258345391 218164.62010126605),GROCERY SUPERMARKET
1336,10065,POINT (993387.0369431132 217646.12047387392),GROCERY SUPERMARKET
1337,10153,POINT (991774.0420642035 217459.7580054617),TOBACCO RETAIL
1338,10026,POINT (997077.9242236725 231290.57729222006),GROCERY SUPERMARKET
1339,10026,POINT (996650.6345125553 232393.20167127854),BAR/LOUNGE
1340,10026,POINT (996141.8478144836 232548.57994642752),GROCERY SUPERMARKET
1341,10026,POINT (997467.5498354911 230698.4516621978),GROCERY SUPERMARKET
1342,10026,POINT (995576.8151622685 231346.0043919784),GROCERY SUPERMARKET
1343,10026,POINT (998119.4869394358 231290.879883618),GROCERY SUPERMARKET
1344,10026,POINT (997736.0873395541 232627.8609742106),GROCERY SUPERMARKET
1345,10026,POINT (997150.352933814 232111.89495261607),CONVENIENCE STORE
1346,10026,POINT (998029.1016467655 231294.4054038106),CONVENIENCE STORE
1347,10026,POINT (996160.9397495635 231426.44707328727),GROCERY SUPERMARKET
1348,10026,POINT (998535.0429831423 232035.85899448572),CONVENIENCE STORE
1349,10026,POINT (997261.2728023302 231756.5178881983),GROCERY SUPERMARKET
1350,10026,POINT (997564.9016772789 232389.00907624225),GROCERY SUPERMARKET
1351,10026,POINT (996376.8604961552 232049.56430802698),GROCERY SUPERMARKET
1352,10026,POINT (997454.3644470349 231004.48336150695),GROCERY SUPERMARKET
1353,10026,POINT (998060.9285255923 229772.54632878577),DELICATESSEN
1354,10026,POINT (997415.5262476866 231855.66751909253),GROCERY SUPERMARKET
1355,10026,POINT (997488.2065362264 230396.05832893372),GROCERY SUPERMARKET
1356,10026,POINT (996736.8239220784 232548.54345041118),GROCERY SUPERMARKET
1357,10026,POINT (998349.6069075366 229824.53287436967),GROCERY SUPERMARKET
1358,10026,POINT (996650.6345125553 232393.20167127854),DELICATESSEN
1359,10026,POINT (998614.7006950703 232176.27640267805),GROCERY SUPERMARKET
1360,10026,POINT (998361.7971592579 229813.62266941884),CONVENIENCE STORE
1361,10026,POINT (996773.9940707715 232323.00701480356),GROCERY SUPERMARKET
1362,10026,POINT (997913.022191508 231689.67906546136),CONVENIENCE STORE
1363,10026,POINT (996570.9079833241 232086.09418300926),GROCERY SUPERMARKET
1364,10026,POINT (997259.5593240827 230290.2723641952),CONVENIENCE STORE
1365,10026,POINT (996120.9248431502 231437.5870383415),GROCERY SUPERMARKET
1366,10025,POINT (995054.7979419811 230405.78475545178),GROCERY SUPERMARKET
1367,10025,POINT (994607.8907948907 230489.3868130497),GROCERY SUPERMARKET
1368,10025,POINT (994233.1510520405 228846.07631147816),GROCERY SUPERMARKET
1369,10025,POINT (994764.9421624101 230999.51866082576),GROCERY SUPERMARKET
1370,10025,POINT (992240.4417255553 229030.9770673896),GROCERY SUPERMARKET
1371,10025,POINT (994582.553453441 229553.0291547501),GROCERY SUPERMARKET
1372,10025,POINT (994124.8333578868 231706.05674830487),GROCERY SUPERMARKET
1373,10025,POINT (995017.0597733242 233079.9847848524),GROCERY SUPERMARKET
1374,10025,POINT (994060.928838814 231582.16779407675),GROCERY SUPERMARKET
1375,10025,POINT (994521.1586789736 228700.46851920302),GROCERY SUPERMARKET
1376,10025,POINT (993849.3723931588 230969.9903605089),GROCERY SUPERMARKET
1377,10025,POINT (992698.8974898361 229698.04322729),GROCERY SUPERMARKET
1378,10025,POINT (993106.7991964095 228029.53657836845),GROCERY SUPERMARKET
1379,10025,POINT (992350.1402454949 228568.48474836868),CONVENIENCE STORE
1380,10025,POINT (994644.9704409853 230554.98333548743),GROCERY SUPERMARKET
1381,10025,POINT (994083.175323283 233433.00730571462),GROCERY SUPERMARKET
1382,10025,POINT (993959.7512010998 231177.7092864817),GROCERY SUPERMARKET
1383,10025,POINT (992939.0881423395 229330.14302187818),CONVENIENCE STORE
1384,10025,POINT (993002.2968323356 227555.85173718643),GROCERY SUPERMARKET
1385,10025,POINT (993326.9170376267 230255.69920676024),GROCERY SUPERMARKET
1386,10025,POINT (993157.3151125751 229953.23180759733),GROCERY SUPERMARKET
1387,10025,POINT (993862.2293026078 231069.93874793276),DELICATESSEN
1388,10025,POINT (994124.8333578868 231706.05674830487),GROCERY SUPERMARKET
1389,10025,POINT (993326.9170376267 230255.69920676024),GROCERY SUPERMARKET
1390,10025,POINT (991651.4246103814 228101.9281127101),CONVENIENCE STORE
1391,10025,POINT (994237.3686707126 230044.7478961149),GROCERY SUPERMARKET
1392,10025,POINT (994551.9113309578 230609.59168816902),TOBACCO RETAIL
1393,10025,POINT (993172.7851096027 230798.5043772758),CONVENIENCE STORE
1394,10025,POINT (995124.760713077 231247.43392211563),GROCERY SUPERMARKET
1395,10025,POINT (992177.0427111473 228663.15711787593),GROCERY SUPERMARKET
1396,10025,POINT (992769.522964583 228724.51739494884),STAND
1397,10025,POINT (995242.0831227875 230751.98896627803),DELICATESSEN
1398,10025,POINT (993591.7095267245 230736.71533573512),GROCERY SUPERMARKET
1399,10025,POINT (993665.5712984244 230867.90522870395),GROCERY SUPERMARKET
1400,10025,POINT (993107.2206362716 229862.133025807),GROCERY SUPERMARKET
1401,10025,POINT (994233.1510520405 228846.07631147816),DELICATESSEN
1402,10025,POINT (993579.6787734948 232511.0421188295),GROCERY SUPERMARKET
1403,10025,POINT (994369.5988717916 230277.9770485131),GROCERY SUPERMARKET
1404,10025,POINT (992943.6013753052 230594.39537190984),DELICATESSEN
1405,10025,POINT (994337.0401621312 229997.4245171158),GROCERY SUPERMARKET
1406,10025,POINT (993930.6056356337 231348.94095152887),GROCERY SUPERMARKET
1407,10025,POINT (992036.2962936122 228910.85218493498),GROCERY SUPERMARKET
1408,10025,POINT (992177.0427111473 228663.15711787593),GROCERY SUPERMARKET
1409,10025,POINT (992124.3372275516 228087.4799665681),DELICATESSEN
1410,10025,POINT (991920.4695713489 227497.2036449304),CONVENIENCE STORE
1411,10025,POINT (991675.5782133635 227821.38149948732),CONVENIENCE STORE
1412,10025,POINT (993085.0954882099 229822.04375052569),CONVENIENCE STORE
1413,10025,POINT (992674.2971374234 230002.89950511078),STAND
1414,10025,POINT (993390.2747675547 230372.3025266736),DELICATESSEN
1415,10025,POINT (993327.1591554284 231840.5559982582),GROCERY SUPERMARKET
1416,10473,POINT (1024230.50673367 234895.8049439145),GROCERY SUPERMARKET
1417,10473,POINT (1021731.4473031728 236830.07981687007),GAS STATION
1418,10473,POINT (1024366.4475613746 233888.0752118293),GROCERY SUPERMARKET
1419,10473,POINT (1022889.0305682067 236463.9098719289),GROCERY SUPERMARKET
1420,10473,POINT (1026304.7378937767 238382.36253465066),GROCERY SUPERMARKET
1421,10473,POINT (1022570.3429185064 236168.29716598013),GROCERY SUPERMARKET
1422,10473,POINT (1025173.665409919 239462.5080301286),GROCERY SUPERMARKET
1423,10473,POINT (1017868.7727155834 239207.16974271156),GROCERY SUPERMARKET
1424,10473,POINT (1018939.0853366321 238993.71816925384),GROCERY SUPERMARKET
1425,10473,POINT (1020842.2678044378 239280.70554393536),GAS STATION
1426,10473,POINT (1021282.7692120356 238454.3348241793),GROCERY SUPERMARKET
1427,10473,POINT (1023402.1362331804 235838.08690764493),CONVENIENCE STORE
1428,10473,POINT (1023870.3657032272 235230.4023444766),GROCERY SUPERMARKET
1429,10473,POINT (1025754.2774710269 240461.77914821001),GROCERY SUPERMARKET
1430,10473,POINT (1024317.9580719149 234404.08427986212),GROCERY SUPERMARKET
1431,10473,POINT (1022410.6005721275 237067.94839402527),GROCERY SUPERMARKET
1432,10473,POINT (1023653.6936207926 235692.7504260438),GROCERY SUPERMARKET
1433,10473,POINT (1026331.7228975984 238313.19448482434),CONVENIENCE STORE
1434,10473,POINT (1023380.9309075165 237131.4420247467),GROCERY SUPERMARKET
1435,10473,POINT (1023431.7101358802 238599.79210655997),GROCERY SUPERMARKET
1436,10473,POINT (1020874.401035723 238894.5509353601),CONVENIENCE STORE
1437,10473,POINT (1023087.7514244125 239590.23910300055),GROCERY SUPERMARKET
1438,10473,POINT (1024067.8724726384 234815.37428686055),DISCOUNT STORE
1439,10473,POINT (1021467.2817050618 236891.60461500284),DELICATESSEN
1440,10473,POINT (1026391.4765302464 237850.58119161494),CONVENIENCE STORE
1441,10473,POINT (1023317.461508023 236162.20597901632),GROCERY SUPERMARKET
1442,10473,POINT (1025786.6010579631 240334.32163551482),GROCERY SUPERMARKET
1443,10027,POINT (996460.9123730153 235547.22839943512),GROCERY SUPERMARKET
1444,10027,POINT (999118.7186621536 234867.40391685328),DELICATESSEN
1445,10027,POINT (998238.2194296151 235335.7119468179),DELICATESSEN
1446,10027,POINT (998096.5281978294 233093.1006637611),GROCERY SUPERMARKET
1447,10027,POINT (999906.1888097817 234677.56185781214),GROCERY SUPERMARKET
1448,10027,POINT (997232.9485707382 234523.83411595624),OTHER
1449,10027,POINT (997028.330065651 236709.74678946042),GROCERY SUPERMARKET
1450,10027,POINT (996826.3935893144 233794.96184248978),GROCERY SUPERMARKET
1451,10027,POINT (998044.8228754798 233172.4077812347),GROCERY SUPERMARKET
1452,10027,POINT (995660.5381837429 236384.80917728067),GROCERY SUPERMARKET
1453,10027,POINT (999832.0851688618 234383.79255509717),GROCERY SUPERMARKET
1454,10027,POINT (997606.3733840593 235540.5339216873),DELICATESSEN
1455,10027,POINT (997313.0818706012 234757.05232906123),GROCERY SUPERMARKET
1456,10027,POINT (996081.8135367287 236455.32537092137),GROCERY SUPERMARKET
1457,10027,POINT (998319.5106300423 233490.83628457956),GROCERY SUPERMARKET
1458,10027,POINT (996093.974948781 236446.94866732133),GROCERY SUPERMARKET
1459,10027,POINT (999198.8895922137 235497.7478603141),DELICATESSEN
1460,10027,POINT (998910.4956604689 234488.3582044795),GROCERY SUPERMARKET
1461,10027,POINT (998488.9245216462 235865.30666180296),GROCERY SUPERMARKET
1462,10027,POINT (998056.0228149479 234855.84295672228),GROCERY SUPERMARKET
1463,10027,POINT (994268.5557065313 233648.04182627465),GROCERY SUPERMARKET
1464,10027,POINT (996038.6248208804 236124.40718054274),GROCERY SUPERMARKET
1465,10027,POINT (997571.5203509709 233984.80400281353),CONVENIENCE STORE
1466,10027,POINT (997365.9458988912 233690.16420317427),GROCERY SUPERMARKET
1467,10027,POINT (997235.7263349817 237092.4101545074),GROCERY SUPERMARKET
1468,10027,POINT (1000669.7647638967 233979.42053402783),GROCERY SUPERMARKET
1469,10027,POINT (995888.5333280094 236315.9870101243),GROCERY SUPERMARKET
1470,10027,POINT (995434.5882307338 235969.3526152894),GROCERY SUPERMARKET
1471,10027,POINT (995534.9892656911 236151.57508160057),DELICATESSEN
1472,10027,POINT (997970.8418558153 234699.13318368464),OTHER
1473,10027,POINT (996549.5639214515 235416.1115976675),CONVENIENCE STORE
1474,10027,POINT (996350.1073490062 235718.40120490498),GROCERY SUPERMARKET
1475,10027,POINT (995650.4851805166 234227.9321294249),GROCERY SUPERMARKET
1476,10027,POINT (997226.0186601661 234509.26390407074),GROCERY SUPERMARKET
1477,10027,POINT (996038.6248208804 236124.40718054274),GROCERY SUPERMARKET
1478,10027,POINT (996320.3300340001 237135.65275793363),GAS STATION
1479,10027,POINT (999436.9497038926 233670.2934263249),GROCERY SUPERMARKET
1480,10027,POINT (997702.8504994401 235241.83119622266),GROCERY SUPERMARKET
1481,10027,POINT (997721.3014277592 235714.31827802685),GROCERY SUPERMARKET
