ZIPCODE,NORMALIZED EDP CALLS,NORMALIZED_TREE_COUNT,LIQUOR_SHOPS_NORMALIZED,NORMALIZED_SMOKE,KW_POTENTIAL,NORMALIZED_RESTAURANT_COUNT,NORMALIZED_SIDEWALK_WIDTH,SIDEWALK CONDITION COMPLAINTS,STREET LIGHT CONDITION COMPLAINTS,NORMALIZED_HEIGHT,POPULATION
10001,1.5949388184294153,-0.6930921401448384,1.030044413855406,1.6152005068015807,-0.7393926448100625,0.9495597588859289,0.8692225884591219,-0.2318598928189138,-0.4578688950550852,0.8718540187419829,44826.0
10002,0.5259731487392815,-0.8575123874089476,-0.12202242339197138,0.009141148409309532,-0.4586158933836693,0.03767939675546617,-0.1632553181062391,-0.1967651537504964,-0.24918066651147217,0.1858810715009171,162610.0
10003,0.721430970432282,-0.7497468298780506,0.17559971268775976,0.41571064930659224,-0.7317746709341526,0.3235308231144125,1.6920334901837748,-0.3779037218564801,-0.4141140654152828,0.29663735147117537,111756.0
10004,-1.195467827949375,-1.0422637741880294,9.270755973976076,2.4102005267781976,-1.1036571551423364,12.673171578338751,-1.4552770374874473,5.083505281534275,3.9659936438808434,5.231510092970711,17496.0
10005,0.6620773262040155,-0.987316013921249,-0.49130683035671857,0.9246659222032914,-1.1661300512133153,0.06988460240228997,1.2118904489087223,1.2752676731673402,0.10747340074197902,4.473739046515602,16214.0
10006,0.8130252294651614,-0.989377080330948,0.4925420369617939,0.8713674603404385,-1.1468096020976488,0.4856213323562035,1.0436260727319753,-0.4206128575321685,0.5857266903398437,2.9932079761774673,6022.0
10007,1.23346773859904,-0.5924014083481833,0.9867337509752994,1.4340185487924395,-1.1084717697347966,0.6237519672161334,1.4108430929345497,1.063688068070671,0.2828808581338336,1.420876143153484,14646.0
10009,0.4608866747514249,-0.8131621396624326,-0.22907990489561697,-0.00390765188607411,-0.7046984907296302,-0.03154119628115723,0.9495893390236056,-0.5124473461507457,-0.4742885901742879,0.10030238133145848,122910.0
10010,0.4869574246015863,-0.8331697122755427,0.18910537063664104,0.18920421992490757,-0.9458493798521269,0.12803531709586818,0.6193878963536416,-0.3056323243690809,-0.4533177132247675,0.8384146737853664,59762.0
10011,0.8515664952139722,-0.6733835388905789,0.04514932695958434,0.15913476302032417,-0.645146047573105,0.14708766506728807,1.0371385989811055,-0.3487502311732187,-0.4860750049875772,0.24519498357735375,101188.0
10012,0.6395273875400381,-0.6458083134636093,0.05333434570674634,0.4063084970345099,-0.893274339531313,0.6074747698523233,0.492259168559935,0.05233368314000869,-0.15928283573383656,0.2518647060777498,48552.0
10013,0.9076159491929444,-0.6634490559935302,0.27458810788389093,0.6471995727321566,-0.7447100732297754,0.6016165553504824,0.3691031771726817,-0.024056869564842705,-0.07295344364794847,0.36460931796611884,55970.0
10014,0.6186770096387466,-0.15231626519650737,0.19100081889787343,0.5292662625753753,-0.6734138276696097,0.3862228062001946,0.133196564416194,0.19193316086509657,-0.11789626261531119,0.013792710453817693,62656.0
