CAMIS,DBA,ZIPCODE,Latitude,Longitude
40388253,THE PIZZA PLACE,10462.0,40.840465776277,-73.855508090564
40388260,AMNON KOSHER PIZZA,11219.0,40.635440249608,-73.991695185257
40388269,WHITE CASTLE,10466.0,40.880015785102,-73.841781248013
40388321,COWGIRL HALL OF FAME,10014.0,40.733840531071,-74.006285654455
40388419,FAMOUS FAMIGLIA PIZZERIA,10025.0,40.804776710519,-73.966258832618
40388578,DIVE BAR,10025.0,40.793831831,-73.970536878988
40388639,GLENDALE PIZZA,11385.0,40.701719975469,-73.883591274113
40388640,THE CORNELL CENTER OF NEW YORK,10017.0,40.754597515576,-73.979538161979
40388668,QUEEN BEE'S TAVERN,11226.0,40.650824798716,-73.949273041787
40388672,NECTAR OF 82ND STREET,10028.0,40.778128941659,-73.960812998275
40388784,2A,10009.0,40.722901937131,-73.985836157598
40388787,SETTE MEZZO,10021.0,40.769327233213,-73.962987944355
40388818,YAMA JAPANESE RESTAURANT,10003.0,40.736000175613,-73.987720563646
40388823,CHADWICK'S,11209.0,40.621835752312,-74.031735552736
40388828,DALLAS BBQ,10003.0,40.728674384957,-73.987599246192
40388901,EL CASTILLO DE JAGUA RESTAURANT,10002.0,40.719896643727,-73.987810123026
40388935,SAKEBAR DECIBEL,10003.0,40.729555512316,-73.988143899365
40389114,SACCO PIZZA,10019.0,40.766121103141,-73.987032688675
40389138,RIVOLI PIZZA RESTAURANT,10014.0,40.735951417703,-74.001465015422
40389175,ROYAL PIZZA,11207.0,40.655142790487,-73.888048150829
40389243,DA TOMMASSO,10019.0,40.76455078286,-73.984462698478
40389356,TOM'S RESTAURANT,10025.0,40.805490185201,-73.965720252196
40389455,TOWNHOUSE OF NY,10022.0,40.760503792019,-73.966075591005
40389504,DALLAS BBQ,10021.0,40.770262268592,-73.960218338739
40389681,VILLA MONTE RESTAURANT & PIZZERIA,10307.0,40.515842237008,-74.233502136328
40389701,ROSA'S PIZZA,11378.0,40.727438952257,-73.895481281295
40389732,GIANDO,11249.0,40.710332945046,-73.968532355136
40389807,CHAMP GOURMET,10004.0,40.706172894713,-74.011249591231
40389819,AUSTIN HOUSE,11375.0,40.719215300547,-73.842362866007
40389881,WHARF BAR AND GRILL,11694.0,40.581635473579,-73.838231988773
40390163,5 BURRO CAFE,11375.0,40.719240013333,-73.842370022351
40390241,PAPAZZIO RESTAURANT,11361.0,40.764865410547,-73.771664582884
40390266,VILLA BARONE MANOR,10465.0,40.828831526872,-73.819178280094
40390409,THE FAMOUS JIMBO'S HAMBURGER PALACE,10027.0,40.813704645851,-73.956012441278
40390696,HAN BAT RESTAURANT,10001.0,40.749869251359,-73.98589897606
40390729,DENNIS' PLACE,11212.0,40.669742690506,-73.910362614196
40390758,WHITE CASTLE,11429.0,40.705386835633,-73.739768884282
40390850,CAFE LUNA,10305.0,40.596586329156,-74.085574258833
40390973,MIRACALI BAKERY II,11372.0,40.747039121901,-73.889408916451
40391002,DANIEL'S BAGEL,10016.0,40.747940887003,-73.976490555005
40391032,KABAB CAFE,11103.0,40.767578504673,-73.912003004071
40391060,LUKE'S BAR & GRILL,10075.0,40.774501809212,-73.957143252533
40391086,A & S PIZZERIA,10301.0,40.643821556891,-74.077567031421
40391092,BELAIRE CAFE,10021.0,40.765879135867,-73.953560442159
40391121,LAZZARAS PIZZA CAFE,10018.0,40.753866018844,-73.989612185526
40391143,LITTLE PIE COMPANY,10036.0,40.759520489956,-73.993170458707
40391154,MALACHY'S,10023.0,40.777488686443,-73.978967835956
40391205,GROTTO AZZURA PIZZERIA,11214.0,40.603757417008,-73.995534462223
40391259,SYBIL'S BAKERY,11419.0,40.69068738245,-73.813918243139
40391272,LINA RESTAURANT,10034.0,40.864459392694,-73.918974987265
40391284,BAR ASSOCIATION OF THE CITY OF NY KITCHEN,10036.0,40.75536910476,-73.981367924519
40391304,BAY RIDGE MANOR CATERING,11209.0,40.629119608277,-74.023701597531
40391339,3 GUYS,10029.0,40.787285695548,-73.954101579118
40391350,VACCARO'S PIZZERIA & TRATTORIA,11001.0,40.72788991617,-73.71055695737
40391498,PEKING RESTAURANT,11377.0,40.745596679175,-73.906286720173
40391531,TEA AND SYMPATHY,10011.0,40.73834758566,-74.002154299955
40391639,MCDONALD'S,10454.0,40.806135557598,-73.925797523693
40391695,ORSO,10036.0,40.760145951846,-73.988802623239
40391699,H & H MIDTOWN BAGELS EAST,10028.0,40.7743607364,-73.954316320515
40391808,IHOP,11422.0,40.635568414362,-73.740110656517
40391824,HILLSIDE SWIMMING CLUB,10314.0,40.602195568282,-74.168274901915
40391857,LA STRADA RESTAURANT,10306.0,40.573717541535,-74.115853620231
40391913,THE NIPPON CLUB,10019.0,40.764958828413,-73.978708278717
40391979,SUTTON CAFE RESTAURANT,10022.0,40.757774645641,-73.963293985156
40392063,WALTER'S BAR,10001.0,40.749288143591,-73.995586024777
40392140,SALVATORE AND LLOYD'S PIZZA,10312.0,40.544046273984,-74.165073192272
40392256,MCDONALD'S,11354.0,40.759120201969,-73.829933789261
40392313,CAFE BELLA VITA,10305.0,40.582801559243,-74.096479254883
40392339,ABSOLUTE BAGELS,10025.0,40.80253741452,-73.967712010611
40392384,B.Q.E. CAFE BILLIARDS,11372.0,40.752562292664,-73.896037248187
40392388,TAL BAGEL,10028.0,40.777496555404,-73.950840693596
40392410,DUNKIN',11432.0,40.7073044511,-73.802538909868
40392496,TARTINE,10014.0,40.736214877103,-74.003294493571
40392668,LUCYS,10009.0,40.726930855128,-73.982905665238
40392724,JAIYA THAI ORIENTAL RESTAURANT,10016.0,40.742103574857,-73.980768987859
40392766,BERGEN BEACH CAFE,11234.0,40.620078697405,-73.907043567603
40392834,EL CANTINERO,10003.0,40.733568764342,-73.993104571477
40392872,MOLLY'S,10010.0,40.738373862011,-73.983465650986
40392939,JACKSON HOUSE RESTAURANT,11372.0,40.749753916182,-73.884073654202
40393044,SCALINATELLA RESTAURANT,10065.0,40.762663693162,-73.965327244497
40393051,FRIEND'S TAVERN,11372.0,40.747267768978,-73.887441613737
40393093,RINCON SALVADORENO RESTAURANT,11435.0,40.701696341515,-73.80544083303
40393118,LA NUEVA VICTORIA RESTAURANT,10025.0,40.79387345055,-73.97233903102
40393154,AMSTERDAM BILLIARDS,10003.0,40.731696629805,-73.990275951973
40393243,BUDDY'S BURRITO & TACO BAR,11231.0,40.685148360927,-73.994562675802
40393378,E.J LUNCHEONETTE,10021.0,40.770566858667,-73.959994317765
40393395,COURT SQUARE DINER,11101.0,40.74614903091,-73.945562340744
40393413,V & S PIZZERIA OF SHEAPSHEAD BAY,11235.0,40.583369830769,-73.951275749439
40393427,DAVIS POLK DINING ROOM,10017.0,40.753095200871,-73.974853695761
40393519,DOWN THE HATCH,10014.0,40.732394199298,-74.00172472868
40393558,FITZGERALD'S PUB,10010.0,40.739965655283,-73.982328535776
40393561,FAROS RESTAURANT,11218.0,40.642676747245,-73.979731163082
40393563,GUN POST LANES SNACK BAR,10469.0,40.872819107014,-73.85208921574
40393570,PASTA LOVERS TRATTORIA,10019.0,40.759791039418,-73.982171647892
40393591,DON GIOVANNI RESTAURANT,10011.0,40.747402494668,-74.004359714281
40393688,EL MOLINO ROJO RESTAURANT,10451.0,40.82734876626,-73.924386234665
40393712,SHABU TATSU,10003.0,40.729286245464,-73.985690473386
40393725,TRIBECA GRILL,10013.0,40.719696466201,-74.010241774594
40393753,C & B LUNCHEONETTE,11385.0,40.696184383951,-73.905112284277
40393761,SAN PIETRO,10022.0,40.760703619923,-73.974608958407
40393772,INDO CHINE,10003.0,40.729078264671,-73.992112827263
40393787,DUNKIN' / BASKIN ROBBINS,11385.0,40.700167637429,-73.905824280632
40393832,GLEN PATRICK'S PUB,11378.0,40.729251976809,-73.900223013324
40393905,GRANDSTAND TAVERN,11373.0,40.735667344671,-73.88096616528
40393977,TONY'S PIZZA II,11212.0,40.664731825529,-73.923219581854
40393985,MANETTA'S RISTORANTE,11101.0,40.742877392198,-73.951974234496
40394007,"NIAGARA, LOVERS OF TODAY/ SISTER MIDNIGHT",10009.0,40.725912651128,-73.983620285047
40394028,SALVI RESTAURANT,11234.0,40.617565696307,-73.932257405306
40394030,TIBBETT DINER,10463.0,40.880009203798,-73.909202903403
40394037,WHITE CASTLE,11432.0,40.711833748286,-73.787418856784
40394068,JACKSON HOLE,11370.0,40.767472490764,-73.89986589137
40394110,CRONIN & PHELAN PUB & RESTAURANT,11103.0,40.759275747152,-73.91967737124
40394176,Meze-Mazi,10016.0,40.743720032216,-73.979566777464
40394207,PASCALOU,10128.0,40.78509053253,-73.955728086994
40394258,TOMMASO RESTAURANT,11228.0,40.611738896747,-74.010091885999
40394392,PICCOLO ANGOLO,10014.0,40.738048289072,-74.005618475557
40394401,BAR SIX,10011.0,40.736481138391,-73.997459657418
40394518,MATEUS RESTAURANT,11428.0,40.720528624776,-73.732108339754
40394555,LUIGI'S RESTAURANT,11040.0,40.749310991862,-73.70763394696
40394560,MARUMI,10012.0,40.728765620852,-73.998361958118
40394600,THE RESTAURANT,11693.0,40.587528670655,-73.811412911904
40394701,THE END ZONE BAR,11357.0,40.788521011422,-73.815044928394
40394761,E & L BAKERY & COFFEE SHOP,10466.0,40.893564795235,-73.857262215439
40394762,CAROLINE'S ON BROADWAY,10019.0,40.760746417645,-73.983525051517
40394770,WEMBLEY ATHLETIC CLUB,10470.0,40.901784816409,-73.85692615797
40394838,CULLEN'S TAVERN,10466.0,40.896694368765,-73.85553730983
40394916,LA ISLA RESTAURANT,11211.0,40.708540061826,-73.958221011547
40394962,RUSSO'S ON THE BAY,11414.0,40.653357089289,-73.83842501099
40395055,BECCO,10036.0,40.760434211709,-73.989437889512
40395079,RUDY'S BAR & Grill,10036.0,40.759929350815,-73.99154604425
40395087,AUSTINS ALE HOUSE,11415.0,40.709629396049,-73.830024473794
40395110,PRIMA PASTA & CAFE,11414.0,40.654974365702,-73.838849957521
40395122,GINO'S PIZZERIA RESTAURANT,10028.0,40.775463208878,-73.952062570474
40395211,THE GRAY MARE,10003.0,40.725913352319,-73.989634598813
40395218,WINCHESTERS PUB,11427.0,40.733433871716,-73.736544971539
40395239,CAFE CARDINI,11040.0,40.751927723906,-73.702666846878
40395298,T-BONE DINER,11375.0,40.721513106889,-73.84469154889
40395310,SUNRISE DINER,11355.0,40.755551739087,-73.815544696668
40395343,FELIX,10013.0,40.722565148154,-74.003622115531
40395366,MIKE'S DONUTS,11220.0,40.633948241399,-74.020821018497
40395375,ILDA'S PLACE II,11373.0,40.745664061077,-73.883918395821
40395480,BROADWAY STATION,11106.0,40.76227179415,-73.926012632412
40395511,WHITE CASTLE,10461.0,40.840630454205,-73.8409572941
40395516,ALPHA DONUTS,11104.0,40.743221431648,-73.919386443535
40395525,MCDONALD AVENUE DINER,11230.0,40.626251305995,-73.976281412702
40395554,COUNTRY DONUTS,10312.0,40.560368207624,-74.169759855293
40395568,FRANK'S PLACE,11231.0,40.679406328926,-73.995410400909
40395597,ELMHURST FAMOUS PIZZA,11373.0,40.740971805259,-73.879841567041
40395653,MCDONALD'S,10467.0,40.872957159909,-73.87855715106
40395774,CARUSO PIZZERIA & RESTAURANT,11201.0,40.686572640522,-73.990578227594
40395826,JAVA RESTAURANT,11215.0,40.662761113564,-73.985009142814
40395858,TEQUILLA SUNRISE,11361.0,40.769546905665,-73.773894046731
40395865,PIZZA NOSH,11229.0,40.61564281443,-73.944736292883
40395872,CARIDAD RESTAURANT,10031.0,40.826199269889,-73.950623907555
40395882,WHITE CASTLE,11417.0,40.680121960418,-73.840743073521
40395892,THE STUMBLE INN,10021.0,40.771281983582,-73.956538796394
40395906,ROSA'S PIZZA & PASTA,11379.0,40.713124184437,-73.875447921726
40395910,MCDONALD'S,11362.0,40.768459306778,-73.737474499503
40395921,GOLDEN PIZZA,10454.0,40.80764089873,-73.919459837946
40395992,MCDONALD'S,10467.0,40.863664897107,-73.86739906882
40396020,LA CONTENTA OESTE,10011.0,40.734974259837,-73.997326205797
40396037,SMILER'S DELI,10022.0,40.760456388468,-73.973706616717
40396159,CARMINE'S,10036.0,40.75739816357,-73.98618975195
40396183,Coney Island Baby,10009.0,40.728212517161,-73.981967257335
40396231,DELMONICO GOURMET,10017.0,40.75086404999,-73.976453427187
40396264,DA NICO RESTAURANT,10013.0,40.719823145948,-73.997092326151
40396381,LA DINASTIA,10032.0,40.843101380495,-73.939197519865
40396421,CAFFE ROMA,10013.0,40.720443453388,-73.996720719326
40396433,CHRISTINA'S RESTAURANT,11222.0,40.729154326455,-73.953817048815
40396445,POLLOS A LA BRASA MARIO,11372.0,40.747550518499,-73.884716304346
40396464,ESS-A-BAGEL,10022.0,40.75621494774,-73.970466953387
40396488,AUCTION HOUSE,10128.0,40.77964807397,-73.949986952626
40396492,ROYAL KING'S PIZZA,11220.0,40.643849974349,-74.01160298782
40396496,MR. PHIL'S PIZZA,11228.0,40.618041365912,-73.999319219402
40396521,TEE DEE'S TAVERN,11385.0,40.698170005038,-73.890972508013
40396532,METRO DINER,10025.0,40.797306507192,-73.969856325976
40396548,PUGSLEY PIZZA,10458.0,40.859069713643,-73.884753619678
40396574,MONTEBELLO RESTAURANT,10022.0,40.760532417842,-73.970327861184
40396622,MEDITERRANEO,10065.0,40.765072225292,-73.961069799916
40396769,POPEYES,11428.0,40.718021838652,-73.736501511822
40396892,PARADISE ALLEY BAR,11355.0,40.762388899418,-73.813814615944
40396906,FLANNERY'S BAR,10011.0,40.738767554558,-74.000184036839
40396927,MANHATTAN ESPRESSO,10017.0,40.755666471402,-73.972376614886
40397116,TOLEDO,10016.0,40.749503825628,-73.983138054467
40397189,BAGEL BOB'S,10003.0,40.732476399025,-73.994013957267
40397219,WHITE CASTLE,10459.0,40.821860285623,-73.897377416365
40397305,"SUGAR HILL RESTAURANT, SUPPER CLUB AND DISCO",11216.0,40.69138798245,-73.951268630104
40397335,ARIRANG HIBACHI STEAKHOUSE,11209.0,40.621103607211,-74.029051579297
40397359,MCCOY'S PUB,10019.0,40.764342637391,-73.988307350922
40397439,BEN'S KOSHER DELI & RESTAURANT,11360.0,40.778014715002,-73.778223312865
40397458,LUCIA PIZZA,11354.0,40.760023562641,-73.828314315508
40397486,CREDIT AGRICOLE-CBI EXECUTIVE ROOM,10019.0,40.761237073224,-73.979456699065
40397492,MANHATTAN DINER,10025.0,40.793763679678,-73.972418531085
40397574,DOMINICK'S BAR & RESTAURANT,10458.0,40.854188025454,-73.888749295607
40397625,LA VILLA PIZZERIA,11234.0,40.617413747827,-73.910793354064
40397626,JENTANA'S PIZZA,11219.0,40.637337192514,-73.999218136129
40397676,MORTON'S THE STEAKHOUSE,10017.0,40.755231469765,-73.979065127111
40397700,THE MERCURY LOUNGE,10002.0,40.722325633856,-73.986651614381
40397723,WHITE CASTLE,10306.0,40.576303633247,-74.103899730231
40397725,GOURMET GRILL,11234.0,40.619613516141,-73.916002642528
40397763,ALFONSO'S BAR,11373.0,40.746120293267,-73.890103369473
40397780,VIRGIL'S BBQ,10036.0,40.756709021073,-73.984558382743
40397791,PYRAMID,10009.0,40.725731519113,-73.983779075444
40397797,TOAD HALL,10013.0,40.722244013776,-74.00351386799
40397810,OLYMPIA,11105.0,40.770129101483,-73.909396613868
40397886,LANDMARK COFFEE SHOP,10013.0,40.7198972847,-73.998748183682
40398045,MIKES PIZZA,10010.0,40.738345961988,-73.980578823834
40398125,LA LOCANDA RESTAURANT,11211.0,40.717844701623,-73.944918173753
40398138,PADDY QUINNS,11358.0,40.759970935769,-73.804028210759
40398306,LA GIOCONDA,10022.0,40.757372753466,-73.968647211003
40398367,MCDONALD'S,11354.0,40.769859328308,-73.834798166299
40398434,CURRY IN A HURRY,10016.0,40.74277629464,-73.982342222543
40398440,NICK'S PIZZA,11375.0,40.718005401988,-73.840771248861
40398532,PAVILLION CATERERS,11218.0,40.638343199407,-73.9825393102
40398549,PERRY'S RESTAURANT,11229.0,40.598941985286,-73.941617316352
40398561,TOM AND JERRY BAR,10012.0,40.72475258944,-73.993311132001
40398586,JOSEPH'S RISTORANTE,10004.0,40.704800657511,-74.009622728173
40398688,MASTER WOK,11234.0,40.609928854538,-73.922281617072
40398689,CAFFEE EXPRESSO,11103.0,40.76753733888,-73.912010278937
40398690,DOC HOLIDAYS,10009.0,40.727109245489,-73.982775733756
40398700,FAMOUS PIZZA,11372.0,40.749071388899,-73.890600151304
40398795,VIXENS,11385.0,40.712869909775,-73.905178618669
40398811,RICK'S CABARET,10001.0,40.74864523784,-73.987176858473
40398910,JOE'S PIZZA,10460.0,40.837743156656,-73.86465734362
40398989,FRESCO,10022.0,40.758946911086,-73.974324467264
40399099,STARBUCKS,10021.0,40.769845691663,-73.95451438349
40399174,GIGINO TRATTORIA,10013.0,40.717379839973,-74.01070316483
40399279,POMODORO RISTORANTE,10023.0,40.776382651041,-73.979524220854
40399329,ARTE RESTAURANT,10003.0,40.732347429966,-73.994724787541
40399340,NYU LUTHERAN COFFEE SHOP,11220.0,40.646933783885,-74.020929590199
40399356,O'HANLON'S BAR,11375.0,40.714973720179,-73.83205611952
40399372,TURKISH KITCHEN,10016.0,40.741730332776,-73.981043359233
40399373,LA BARCA RESTAURANT,10032.0,40.837553125871,-73.942306988991
40399422,PIZZA CHEF,11357.0,40.786929015003,-73.808328935438
40399472,OLIVE GARDEN,10036.0,40.759302858192,-73.984857382733
40399560,SARDI'S RESTAURANT,10036.0,40.757914319796,-73.987420520437
40399569,JUDGE ROY BEAN,10019.0,40.762836553474,-73.975795790921
40399581,PIO PIO,11374.0,40.725958303426,-73.870113053345
40399611,MIKE'S COFFEE SHOP,11205.0,40.68974350885,-73.965397762618
40399620,LA LINEA LOUNGE,10003.0,40.723363342394,-73.98836507663
40399729,GLORY DELI & GROCERY,11101.0,40.746026062837,-73.953007727654
40399739,"DUNKIN', BASKIN ROBBINS",11378.0,40.721127891602,-73.903940237284
40399751,NOODLE PUDDING,11201.0,40.699764120356,-73.991903528333
40399770,MICHAEL'S PASTRY SHOP,11229.0,40.607372132012,-73.943421438382
40399778,MCDONALD'S,10451.0,40.819854381506,-73.926710703668
40399787,STARBUCKS,10065.0,40.76581959068,-73.963477256177
40399817,NOVITA,10010.0,40.739271772083,-73.986290955574
40399834,HANGAWI,10016.0,40.746822419604,-73.984751960331
40399852,HANGAR BAR,10014.0,40.733220259636,-74.005394354534
40399867,DOMINO'S,10007.0,40.71563717522,-74.007362516356
40399886,DUNKIN',11378.0,40.72607440915,-73.895050484292
40399911,LENNY'S PIZZA,11214.0,40.604910307479,-73.998746746706
40399955,SCHICK'S MANOR,11219.0,40.636266592592,-73.994386523991
40399986,FIFTH AVE DINER,11215.0,40.669546329242,-73.985998933571
40400021,DOYLE'S CORNER,11103.0,40.758148691304,-73.917278337563
40400039,CAFE GITANE,10012.0,40.723262258006,-73.99479405618
40400149,CHINA GLATT,11219.0,40.637679796443,-73.989334889435
40400155,BUS STOP CAFE,10014.0,40.736958606135,-74.005852933681
40400198,CABANA,11375.0,40.721116246567,-73.845529443198
40400204,STARBUCKS,10016.0,40.74356303613,-73.97670863535
40400209,WHEELERS,11235.0,40.585744276712,-73.95175644597
40400429,BONELLE PASTRY SHOP,11375.0,40.718021855543,-73.84076038707
40400453,CAFE EIGHTY TWO,10024.0,40.785958886677,-73.9783873687
40400473,DOMINO'S,10011.0,40.743669576786,-73.994655319797
40400483,STARBUCKS,10024.0,40.784916023812,-73.979160478858
40400492,AVELLINO RESTAURANT,11374.0,40.729778344863,-73.860197788032
40400539,ALL AMERICAN COFFEE SHOP,11101.0,40.753154845794,-73.927809425352
40400544,THE ARCH DINER,11236.0,40.631195582958,-73.9185207266
40400561,FORTUNATO BROS CAFE & BAKERY,11211.0,40.713739031606,-73.945978491045
40400610,MOUSTACHE RESTAURANT,10014.0,40.732210189888,-74.005314891852
40400686,PEKING DUCK HOUSE,10022.0,40.757306835748,-73.968488420896
40400702,ELLEN'S STARDUST DINER,10019.0,40.761956878667,-73.983683583329
40400710,IL BUCO RESTAURANT,10012.0,40.726020645904,-73.992885275269
40400754,RYAN MAGUIRE'S BAR & RESTAURANT,10038.0,40.708223672407,-74.00519033719
40400799,FORDHAM FRIED CHICKEN & SEA FOOD,10468.0,40.861670907854,-73.898443709909
40400810,THE SCRATCHER CAFE,10003.0,40.727513644254,-73.990723950969
40400898,VILLAGE MARIA PIZZA II,10314.0,40.60799180107,-74.121095847185
40400962,WHITE CASTLE,10029.0,40.788035173782,-73.942292283737
40400976,IRISH PUNT,10005.0,40.705931445677,-74.010282932982
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,10003.0,40.725380589145,-73.986910764439
40401025,ALTESI DOWNTOWN RISTORANTE,10012.0,40.725180921477,-74.00326869121
40401060,NAIM KOSHER PIZZA,11218.0,40.637862778914,-73.98199897321
40401066,SALAM CAFE & REST,10011.0,40.736868158143,-73.997852964986
40401084,MCCABE'S BAR CAR,11358.0,40.761337514525,-73.789888186824
40401093,FRENCH ROAST,10024.0,40.78767958083,-73.977021764246
40401104,1020 BAR,10025.0,40.803093425955,-73.963781811583
40401160,LA CABANA SALVADORENA RESTAURANT,10040.0,40.854425804453,-73.93360577514
40401173,BIG BAR,10003.0,40.727392481603,-73.98672636244
40401224,LA CASA BELLA,11214.0,40.59067829724,-73.991761982585
40401247,SHENANIGANS PUB,11218.0,40.647728453129,-73.972799855941
40401422,BROADWAY DIVE,10025.0,40.797978833846,-73.969339534706
40401445,IHOP,11234.0,40.625985562164,-73.917932708
40401453,JAKE'S DILEMMA,10024.0,40.784218553109,-73.977550174885
40401506,MINT,11223.0,40.604494557966,-73.969590790595
40401742,MCDONALD'S,11413.0,40.665487277341,-73.756646891016
40401821,THREE DECKER RESTAURANT,10128.0,40.781009232578,-73.949440685825
40401834,COLUMBUS GOURMET FOOD,10023.0,40.777557250664,-73.978671738806
40401841,VILLAGE PIZZA,10014.0,40.739124333525,-74.00304564563
40401887,SPORTS MANIA BAR & GRILL,11422.0,40.660686354583,-73.739053665576
40401895,JOHNNY'S BAR,10011.0,40.737738254285,-74.001797037737
